"YYYYMMDD","hhmmss (UTC+0)","Type","Direction","Duration [s]"
20101209,153511,Voice,Outgoing,3
20101209,173846,Voice,Outgoing,59
20101209,174022,SMS,Outgoing,0
20101209,175434,SMS,Incoming,0
20101209,175810,SMS,Outgoing,0
20101209,180154,SMS,Incoming,0
20101209,180658,SMS,Outgoing,0
20101209,180847,SMS,Incoming,0
20101209,181637,SMS,Outgoing,0
20101209,184345,Data,Outgoing,8
20101209,190023,Voice,Outgoing,9
20101209,190044,Voice,Incoming,205
20101209,195046,SMS,Incoming,0
20101209,214758,SMS,Outgoing,0
20101209,215122,SMS,Incoming,0
20101209,220419,Voice,Outgoing,25
20101209,220806,SMS,Outgoing,0
20101209,220931,SMS,Incoming,0
20101209,221315,SMS,Outgoing,0
20101209,223915,SMS,Outgoing,0
20101209,225923,SMS,Outgoing,0
20101209,233448,SMS,Outgoing,0
20101210,055818,SMS,Incoming,0
20101210,061548,SMS,Incoming,0
20101210,075312,SMS,Incoming,0
20101210,080733,SMS,Incoming,0
20101210,080738,Data,Outgoing,8
20101210,081129,SMS,Outgoing,0
20101210,083654,Voice,Incoming,32
20101210,091325,SMS,Outgoing,0
20101210,091514,SMS,Incoming,0
20101210,091809,SMS,Incoming,0
20101210,092348,SMS,Outgoing,0
20101210,093322,SMS,Incoming,0
20101210,112459,Voice,Incoming,69
20101210,114620,Voice,Outgoing,453
20101210,125332,SMS,Outgoing,0
20101210,131116,SMS,Incoming,0
20101210,135633,SMS,Incoming,0
20101210,141736,Voice,Outgoing,294
20101210,143111,Voice,Outgoing,18
20101210,144315,Voice,Incoming,34
20101210,154019,SMS,Incoming,0
20101210,154226,SMS,Outgoing,0
20101210,154509,SMS,Incoming,0
20101210,155114,SMS,Outgoing,0
20101210,183237,SMS,Outgoing,0
20101210,184203,SMS,Incoming,0
20101210,185757,SMS,Incoming,0
20101210,191923,SMS,Outgoing,0
20101210,200147,Voice,Missed call,0
20101210,222008,SMS,Outgoing,0
20101210,223125,SMS,Outgoing,0
20101210,234531,SMS,Outgoing,0
20101211,091817,Voice,Incoming,17
20101211,102334,SMS,Incoming,0
20101211,111853,Data,Outgoing,8
20101211,114034,SMS,Incoming,0
20101211,131630,Voice,Incoming,7
20101211,134413,Data,Outgoing,7
20101211,134833,SMS,Incoming,0
20101211,164050,Voice,Outgoing,34
20101211,172055,SMS,Outgoing,0
20101211,173645,Voice,Outgoing,132
20101211,173902,Voice,Outgoing,0
20101211,173907,Voice,Outgoing,0
20101211,173913,Voice,Outgoing,0
20101211,173928,Voice,Outgoing,0
20101211,173939,Voice,Outgoing,0
20101211,173952,Voice,Outgoing,0
20101211,174317,Voice,Outgoing,0
20101211,180023,Voice,Missed call,0
20101211,180042,Voice,Outgoing,777
20101211,181557,Voice,Outgoing,0
20101211,193544,SMS,Outgoing,0
20101211,194227,SMS,Incoming,0
20101211,194931,SMS,Incoming,0
20101211,201343,SMS,Outgoing,0
20101211,201612,SMS,Outgoing,0
20101211,202757,SMS,Outgoing,0
20101211,203449,SMS,Incoming,0
20101211,203454,Data,Outgoing,7
20101211,214036,SMS,Incoming,0
20101211,222131,SMS,Outgoing,0
20101212,003417,SMS,Outgoing,0
20101212,065624,SMS,Incoming,0
20101212,072629,SMS,Incoming,0
20101212,083246,SMS,Outgoing,0
20101212,083423,SMS,Incoming,0
20101212,102638,SMS,Outgoing,0
20101212,102831,SMS,Incoming,0
20101212,125446,SMS,Incoming,0
20101212,135356,SMS,Outgoing,0
20101212,162921,SMS,Incoming,0
20101212,163416,Voice,Outgoing,0
20101212,163457,Voice,Outgoing,72
20101212,163605,SMS,Incoming,0
20101212,164315,SMS,Outgoing,0
20101212,164648,SMS,Incoming,0
20101212,165441,SMS,Outgoing,0
20101212,173858,SMS,Incoming,0
20101212,191310,SMS,Outgoing,0
20101212,191741,SMS,Outgoing,0
20101212,192022,SMS,Incoming,0
20101212,192420,SMS,Outgoing,0
20101212,193749,SMS,Incoming,0
20101212,204435,SMS,Incoming,0
20101212,205941,SMS,Outgoing,0
20101212,220458,SMS,Outgoing,0
20101213,094844,SMS,Incoming,0
20101213,120920,Voice,Incoming,28
20101213,121146,SMS,Incoming,0
20101213,121332,SMS,Incoming,0
20101213,122227,Voice,Outgoing,31
20101213,125026,SMS,Incoming,0
20101213,125236,SMS,Outgoing,0
20101213,125855,SMS,Incoming,0
20101213,125944,SMS,Outgoing,0
20101213,140212,Voice,Outgoing,0
20101213,140227,SMS,Incoming,0
20101213,140401,SMS,Outgoing,0
20101213,141142,SMS,Incoming,0
20101213,151017,SMS,Incoming,0
20101213,155646,SMS,Incoming,0
20101213,160827,SMS,Outgoing,0
20101213,161312,Voice,Outgoing,0
20101213,162535,SMS,Outgoing,0
20101213,163135,SMS,Outgoing,0
20101213,163147,SMS,Incoming,0
20101213,163354,SMS,Incoming,0
20101213,163648,SMS,Outgoing,0
20101213,164255,Voice,Outgoing,19
20101213,164734,Voice,Outgoing,0
20101213,164736,Voice,Outgoing,0
20101213,164752,Voice,Outgoing,177
20101213,165823,SMS,Outgoing,0
20101213,165830,SMS,Incoming,0
20101213,165855,SMS,Incoming,0
20101213,165924,SMS,Outgoing,0
20101213,170033,SMS,Outgoing,0
20101213,170940,SMS,Outgoing,0
20101213,171144,SMS,Incoming,0
20101213,171151,SMS,Outgoing,0
20101213,173054,SMS,Outgoing,0
20101213,173630,SMS,Incoming,0
20101213,173807,SMS,Outgoing,0
20101213,173834,SMS,Incoming,0
20101213,174729,SMS,Outgoing,0
20101213,175953,SMS,Outgoing,0
20101213,180248,SMS,Incoming,0
20101213,180254,Data,Outgoing,6
20101213,181307,Data,Outgoing,6
20101213,181835,SMS,Incoming,0
20101213,182118,SMS,Outgoing,0
20101213,182736,SMS,Outgoing,0
20101213,190935,SMS,Incoming,0
20101213,193520,SMS,Outgoing,0
20101213,194239,SMS,Incoming,0
20101215,221059,SMS,Outgoing,0
20101216,080827,SMS,Incoming,0
20101216,091505,SMS,Outgoing,0
20101216,091629,SMS,Outgoing,0
20101216,093350,Voice,Outgoing,25
20101216,093434,Voice,Outgoing,0
20101216,093834,SMS,Outgoing,0
20101216,094237,SMS,Incoming,0
20101216,095011,SMS,Incoming,0
20101216,095111,SMS,Outgoing,0
20101216,095814,Voice,Outgoing,0
20101216,095918,SMS,Outgoing,0
20101216,104941,SMS,Outgoing,0
20101216,105039,SMS,Incoming,0
20101216,105309,SMS,Outgoing,0
20101216,110512,Voice,Incoming,195
20101216,111912,SMS,Incoming,0
20101216,112404,SMS,Outgoing,0
20101216,113415,SMS,Incoming,0
20101216,113642,SMS,Outgoing,0
20101216,132925,SMS,Incoming,0
20101216,133020,SMS,Outgoing,0
20101216,135433,Voice,Outgoing,529
20101216,140412,SMS,Outgoing,0
20101216,141647,SMS,Outgoing,0
20101216,141804,SMS,Incoming,0
20101216,143950,SMS,Outgoing,0
20101216,144450,SMS,Incoming,0
20101216,144927,SMS,Outgoing,0
20101216,145058,SMS,Incoming,0
20101216,155130,SMS,Outgoing,0
20101216,155608,SMS,Incoming,0
20101216,155635,SMS,Outgoing,0
20101216,155946,SMS,Incoming,0
20101216,161402,SMS,Incoming,0
20101216,161411,SMS,Incoming,0
20101216,161747,SMS,Outgoing,0
20101216,163142,Voice,Outgoing,11
20101216,170416,SMS,Incoming,0
20101216,175628,Data,Outgoing,27
20101216,175715,Data,Outgoing,24
20101216,175746,Data,Outgoing,16
20101216,175850,SMS,Outgoing,0
20101216,180208,SMS,Incoming,0
20101216,183637,Data,Outgoing,43
20101216,183725,Data,Outgoing,133
20101216,221611,SMS,Outgoing,0
20101216,235523,SMS,Outgoing,0
20101217,055247,SMS,Incoming,0
20101217,055508,SMS,Outgoing,0
20101217,061542,SMS,Outgoing,0
20101217,061621,SMS,Outgoing,0
20101217,061709,SMS,Incoming,0
20101217,063728,SMS,Incoming,0
20101217,063734,Data,Outgoing,7
20101217,065127,SMS,Outgoing,0
20101217,081332,Voice,Outgoing,33
20101217,085724,SMS,Outgoing,0
20101217,090801,SMS,Incoming,0
20101217,104401,SMS,Incoming,0
20101217,104408,Data,Outgoing,7
20101217,111248,Voice,Outgoing,31
20101217,111400,Voice,Outgoing,17
20101217,111638,Voice,Outgoing,36
20101217,111857,SMS,Outgoing,0
20101217,111904,SMS,Outgoing,0
20101217,111907,SMS,Outgoing,0
20101217,114540,SMS,Outgoing,0
20101217,114704,SMS,Incoming,0
20101217,121240,Voice,Incoming,92
20101217,121422,Voice,Outgoing,0
20101217,121429,Voice,Outgoing,0
20101217,121518,SMS,Outgoing,0
20101217,121523,Voice,Outgoing,10
20101217,121718,Voice,Outgoing,0
20101217,121725,SMS,Outgoing,0
20101217,121732,SMS,Outgoing,0
20101217,121734,SMS,Outgoing,0
20101217,121926,Voice,Incoming,37
20101217,121951,SMS,Incoming,0
20101217,124925,SMS,Outgoing,0
20101217,125307,SMS,Outgoing,0
20101217,133056,SMS,Incoming,0
20101217,134108,SMS,Incoming,0
20101217,144156,SMS,Outgoing,0
20101217,144427,SMS,Incoming,0
20101217,150235,Voice,Outgoing,0
20101217,151339,SMS,Incoming,0
20101217,151544,SMS,Outgoing,0
20101217,151631,SMS,Incoming,0
20101217,152205,SMS,Incoming,0
20101217,152344,SMS,Outgoing,0
20101217,152523,SMS,Incoming,0
20101217,152654,SMS,Outgoing,0
20101217,152925,SMS,Incoming,0
20101217,153128,SMS,Outgoing,0
20101217,153203,SMS,Outgoing,0
20101217,153620,SMS,Outgoing,0
20101217,163612,SMS,Incoming,0
20101217,163813,SMS,Outgoing,0
20101217,173725,Voice,Missed call,0
20101217,183821,SMS,Incoming,0
20101217,183934,Voice,Outgoing,81
20101217,193601,SMS,Incoming,0
20101217,213110,SMS,Incoming,0
20101217,213122,SMS,Outgoing,0
20101217,213501,Data,Outgoing,498
20101218,081321,Voice,Outgoing,27
20101218,094839,Voice,Incoming,0
20101218,094907,Voice,Outgoing,78
20101218,145107,Voice,Missed call,0
20101218,151411,Voice,Outgoing,390
20101218,183503,SMS,Outgoing,0
20101218,183600,Voice,Incoming,157
20101219,091550,Voice,Outgoing,0
20101219,091629,Voice,Missed call,0
20101219,094457,Voice,Missed call,0
20101219,101139,Voice,Outgoing,55
20101219,122607,Voice,Outgoing,30
20101219,125150,Data,Outgoing,38
20101219,125259,Data,Outgoing,19
20101219,125339,Data,Outgoing,329
20101219,134349,SMS,Outgoing,0
20101219,134532,SMS,Outgoing,0
20101219,135130,Data,Outgoing,238
20101219,135533,Data,Outgoing,64
20101219,135830,Data,Outgoing,5196
20101219,140010,Voice,Incoming,85
20101219,170025,Data,Outgoing,1207
20101219,172037,Data,Outgoing,680
20101219,190116,SMS,Incoming,0
20101219,191112,SMS,Outgoing,0
20101220,053838,SMS,Incoming,0
20101220,060009,SMS,Outgoing,0
20101220,065639,SMS,Outgoing,0
20101220,065808,SMS,Outgoing,0
20101220,071817,SMS,Incoming,0
20101220,072021,Voice,Outgoing,0
20101220,072040,Voice,Outgoing,0
20101220,073528,SMS,Incoming,0
20101220,080849,Voice,Incoming,14
20101220,081638,SMS,Incoming,0
20101220,081801,SMS,Outgoing,0
20101220,081836,SMS,Incoming,0
20101220,092932,SMS,Outgoing,0
20101220,093505,SMS,Incoming,0
20101220,110942,Voice,Outgoing,81
20101220,120304,Voice,Missed call,0
20101220,130013,Voice,Outgoing,71
20101220,130611,Voice,Incoming,58
20101220,131608,Voice,Outgoing,409
20101220,155656,Voice,Outgoing,42
20101220,160856,Voice,Outgoing,0
20101220,162407,Data,Outgoing,16
20101220,162429,Data,Outgoing,230
20101220,162818,SMS,Outgoing,0
20101220,170634,Voice,Missed call,0
20101220,171415,SMS,Incoming,0
20101220,171651,SMS,Outgoing,0
20101220,171857,SMS,Incoming,0
20101220,171939,SMS,Outgoing,0
20101220,172031,SMS,Incoming,0
20101220,172142,SMS,Outgoing,0
20101220,172229,SMS,Incoming,0
20101220,174124,Voice,Outgoing,0
20101220,174312,SMS,Outgoing,0
20101220,181742,SMS,Outgoing,0
20101220,185525,Data,Outgoing,9
20101220,185916,SMS,Incoming,0
20101220,193109,SMS,Incoming,0
20101220,193842,SMS,Incoming,0
20101220,194115,SMS,Outgoing,0
20101221,064340,SMS,Incoming,0
20101221,083011,SMS,Outgoing,0
20101221,083056,SMS,Incoming,0
20101221,090528,Data,Outgoing,4389
20101221,103123,Voice,Incoming,0
20101221,103350,Voice,Outgoing,212
20101221,103813,SMS,Incoming,0
20101221,103826,Voice,Outgoing,0
20101221,103833,Voice,Incoming,31
20101221,103916,Voice,Outgoing,0
20101221,103924,Voice,Outgoing,0
20101221,104009,Voice,Outgoing,0
20101221,104049,Voice,Outgoing,199
20101221,104251,SMS,Incoming,0
20101221,104609,SMS,Outgoing,0
20101221,104717,SMS,Incoming,0
20101221,105645,Voice,Outgoing,140
20101221,115233,SMS,Outgoing,0
20101221,115409,SMS,Incoming,0
20101221,125835,SMS,Incoming,0
20101221,130145,SMS,Outgoing,0
20101221,135843,Voice,Outgoing,183
20101221,154025,Voice,Missed call,0
20101221,155246,Voice,Missed call,0
20101221,160138,Voice,Outgoing,0
20101221,160151,Voice,Outgoing,0
20101221,160208,Voice,Outgoing,0
20101221,160301,Voice,Outgoing,0
20101221,160415,Voice,Outgoing,0
20101221,160546,Voice,Outgoing,0
20101221,172419,SMS,Outgoing,0
20101221,173306,Voice,Outgoing,123
20101221,174037,Voice,Outgoing,0
20101221,182242,Voice,Outgoing,0
20101221,182308,Voice,Outgoing,0
20101221,184047,Voice,Outgoing,0
20101221,191037,SMS,Incoming,0
20101221,191412,Voice,Incoming,11
20101221,191440,Voice,Incoming,47
20101222,083114,Voice,Outgoing,107
20101222,084232,Data,Outgoing,2
20101222,084242,Data,Outgoing,7
20101222,084251,Data,Outgoing,223
20101222,084635,Data,Outgoing,162
20101222,095138,SMS,Incoming,0
20101222,111459,Voice,Incoming,333
20101222,154106,Voice,Outgoing,0
20101222,154241,Voice,Outgoing,281
20101222,154409,SMS,Incoming,0
20101222,154915,Voice,Outgoing,0
20101222,154921,Voice,Outgoing,0
20101222,154952,Voice,Outgoing,343
20101222,155637,Data,Outgoing,18
20101222,155641,SMS,Outgoing,0
20101222,161142,SMS,Incoming,0
20101222,161332,SMS,Outgoing,0
20101222,163142,SMS,Incoming,0
20101222,180745,SMS,Outgoing,0
20101222,182243,SMS,Outgoing,0
20101222,182330,SMS,Incoming,0
20101222,185628,SMS,Incoming,0
20101222,185807,SMS,Outgoing,0
20101222,212258,SMS,Outgoing,0
20101223,065929,SMS,Outgoing,0
20101223,070008,SMS,Incoming,0
20101223,072534,Voice,Outgoing,0
20101223,105350,Voice,Outgoing,64
20101223,111229,Voice,Outgoing,25
20101223,121212,Voice,Outgoing,27
20101223,123805,Data,Outgoing,64
20101223,125832,SMS,Incoming,0
20101223,131408,Voice,Outgoing,0
20101223,133252,Voice,Incoming,217
20101223,135616,Voice,Outgoing,69
20101223,140035,SMS,Outgoing,0
20101223,141120,SMS,Incoming,0
20101223,142138,Voice,Incoming,141
20101223,163743,Voice,Outgoing,0
20101223,163918,Voice,Outgoing,0
20101223,170107,SMS,Outgoing,0
20101223,170137,SMS,Incoming,0
20101223,171827,SMS,Outgoing,0
20101223,171910,SMS,Incoming,0
20101224,104753,SMS,Outgoing,0
20101224,104859,SMS,Incoming,0
20101224,105817,SMS,Outgoing,0
20101224,110106,Voice,Outgoing,85
20101224,124724,SMS,Incoming,0
20101224,124826,SMS,Outgoing,0
20101224,124838,Voice,Outgoing,129
20101224,125059,SMS,Incoming,0
20101224,132111,SMS,Incoming,0
20101224,153208,SMS,Incoming,0
20101224,153343,SMS,Outgoing,0
20101224,153602,SMS,Outgoing,0
20101224,175625,SMS,Outgoing,0
20101224,175856,SMS,Incoming,0
20101225,081403,SMS,Incoming,0
20101225,091806,SMS,Incoming,0
20101225,092315,SMS,Outgoing,0
20101225,114838,Voice,Outgoing,77
20101225,130618,Voice,Missed call,0
20101225,133748,SMS,Incoming,0
20101225,142235,SMS,Outgoing,0
20101225,152931,SMS,Incoming,0
20101225,165508,SMS,Incoming,0
20101225,180459,Voice,Missed call,0
20101225,181940,Voice,Outgoing,100
20101225,182241,SMS,Outgoing,0
20101226,133338,Voice,Missed call,0
20101226,142005,Voice,Outgoing,0
20101226,144351,Voice,Missed call,0
20101226,144935,Voice,Outgoing,118
20101226,145307,Voice,Outgoing,0
20101226,153636,Voice,Missed call,0
20101226,172149,Voice,Outgoing,0
20101226,183332,Voice,Outgoing,0
20101226,190147,Voice,Outgoing,199
20101226,210011,SMS,Outgoing,0
20101227,062235,SMS,Outgoing,0
20101227,062406,SMS,Incoming,0
20101227,062523,SMS,Outgoing,0
20101227,062604,SMS,Incoming,0
20101227,063528,SMS,Incoming,0
20101227,063629,SMS,Outgoing,0
20101227,063749,SMS,Incoming,0
20101227,063829,SMS,Outgoing,0
20101227,065548,SMS,Incoming,0
20101227,070859,SMS,Outgoing,0
20101227,070928,SMS,Outgoing,0
20101227,071051,SMS,Incoming,0
20101227,080900,Voice,Outgoing,306
20101227,094643,Voice,Outgoing,103
20101227,102608,SMS,Outgoing,0
20101227,103833,SMS,Incoming,0
20101227,104508,Voice,Missed call,0
20101227,104545,Voice,Outgoing,90
20101227,105602,SMS,Incoming,0
20101227,111859,SMS,Outgoing,0
20101227,122625,SMS,Outgoing,0
20101227,122743,Voice,Outgoing,114
20101227,122825,SMS,Incoming,0
20101227,123046,SMS,Outgoing,0
20101227,125618,SMS,Outgoing,0
20101227,125944,SMS,Incoming,0
20101227,131133,SMS,Incoming,0
20101227,131208,SMS,Outgoing,0
20101227,145926,SMS,Incoming,0
20101227,150703,SMS,Incoming,0
20101227,155146,SMS,Outgoing,0
20101227,155204,Voice,Outgoing,19
20101227,155351,SMS,Incoming,0
20101227,155444,SMS,Outgoing,0
20101227,155512,Voice,Outgoing,20
20101227,155553,SMS,Incoming,0
20101227,162551,SMS,Outgoing,0
20101227,162650,SMS,Incoming,0
20101227,162757,SMS,Outgoing,0
20101227,175047,Voice,Outgoing,285
20101227,175821,Voice,Incoming,48
20101227,180755,Voice,Outgoing,0
20101227,180855,Voice,Outgoing,39
20101227,181356,SMS,Outgoing,0
20101227,181502,SMS,Incoming,0
20101227,183216,SMS,Outgoing,0
20101227,183701,Data,Outgoing,21
20101227,183736,Data,Outgoing,249
20101227,194117,Voice,Missed call,0
20101227,210523,SMS,Outgoing,0
20101227,211922,Voice,Missed call,0
20101227,212302,SMS,Incoming,0
20101227,212613,SMS,Incoming,0
20101227,212918,SMS,Outgoing,0
20101227,213348,SMS,Incoming,0
20101227,213628,SMS,Outgoing,0
20101227,213850,SMS,Incoming,0
20101228,080451,Voice,Incoming,21
20101228,080648,SMS,Outgoing,0
20101228,082949,SMS,Incoming,0
20101228,091848,Voice,Incoming,64
20101228,092326,Voice,Outgoing,197
20101228,111353,Voice,Missed call,0
20101228,111431,Voice,Outgoing,0
20101228,111446,Voice,Outgoing,66
20101228,141150,SMS,Outgoing,0
20101228,141933,SMS,Outgoing,0
20101228,142028,SMS,Incoming,0
20101228,151447,SMS,Outgoing,0
20101228,152501,SMS,Incoming,0
20101228,152822,SMS,Outgoing,0
20101228,154743,Voice,Incoming,457
20101228,154942,SMS,Incoming,0
20101228,155747,Voice,Outgoing,0
20101228,164301,SMS,Outgoing,0
20101228,171701,Voice,Outgoing,685
20101228,173418,SMS,Outgoing,0
20101228,173555,SMS,Incoming,0
20101228,173612,Voice,Outgoing,0
20101228,173619,Voice,Outgoing,0
20101228,174150,Voice,Outgoing,0
20101228,174202,Voice,Outgoing,0
20101228,174315,Voice,Incoming,0
20101228,174316,Voice,Outgoing,0
20101228,174327,Voice,Outgoing,165
20101228,174826,SMS,Outgoing,0
20101228,175834,SMS,Incoming,0
20101228,184039,Voice,Incoming,59
20101228,185215,Voice,Missed call,0
20101228,185646,Voice,Outgoing,28
20101228,190923,SMS,Outgoing,0
20101228,191354,SMS,Incoming,0
20101228,192916,Voice,Outgoing,293
20101228,202230,SMS,Outgoing,0
20101228,202532,SMS,Incoming,0
20101229,070508,SMS,Outgoing,0
20101229,082216,SMS,Incoming,0
20101229,082753,SMS,Outgoing,0
20101229,083040,SMS,Outgoing,0
20101229,083408,SMS,Incoming,0
20101229,084736,SMS,Outgoing,0
20101229,084815,SMS,Incoming,0
20101229,091059,SMS,Incoming,0
20101229,091313,SMS,Outgoing,0
20101229,100622,SMS,Outgoing,0
20101229,100702,SMS,Incoming,0
20101229,101423,SMS,Outgoing,0
20101229,101519,Data,Outgoing,334
20101229,102343,Voice,Outgoing,0
20101229,105538,SMS,Incoming,0
20101229,110253,Voice,Incoming,0
20101229,111651,Voice,Incoming,26
20101229,141257,SMS,Outgoing,0
20101229,141828,SMS,Incoming,0
20101229,141921,SMS,Outgoing,0
20101229,143005,SMS,Outgoing,0
20101229,150032,SMS,Outgoing,0
20101229,150138,SMS,Incoming,0
20101229,165349,SMS,Incoming,0
20101229,165754,Voice,Outgoing,0
20101229,165759,Voice,Outgoing,0
20101229,173122,SMS,Outgoing,0
20101229,174011,Data,Outgoing,1224
20101229,174413,SMS,Outgoing,0
20101229,180102,SMS,Outgoing,0
20101229,195339,SMS,Outgoing,0
20101229,201034,SMS,Incoming,0
20101229,205057,Voice,Incoming,1637
20101229,211938,SMS,Outgoing,0
20101229,213939,SMS,Outgoing,0
20101229,214456,SMS,Incoming,0
20101230,020144,SMS,Incoming,0
20101230,075634,SMS,Outgoing,0
20101230,075823,SMS,Incoming,0
20101230,093004,Voice,Outgoing,0
20101230,093259,Voice,Missed call,0
20101230,093330,SMS,Incoming,0
20101230,093332,Voice,Outgoing,154
20101230,102526,Voice,Incoming,32
20101230,103733,SMS,Incoming,0
20101230,104421,SMS,Outgoing,0
20101230,105716,SMS,Incoming,0
20101230,120346,SMS,Incoming,0
20101230,120506,SMS,Outgoing,0
20101230,120523,Voice,Outgoing,176
20101230,120835,Voice,Outgoing,0
20101230,120848,Voice,Outgoing,0
20101230,121829,Voice,Missed call,0
20101230,121847,Voice,Outgoing,265
20101230,123842,Voice,Incoming,44
20101230,125849,SMS,Incoming,0
20101230,130418,Voice,Outgoing,125
20101230,130636,Voice,Outgoing,344
20101230,132121,Voice,Outgoing,108
20101230,134203,Voice,Outgoing,0
20101230,134340,Voice,Incoming,65
20101230,142320,Voice,Outgoing,0
20101230,143727,Voice,Outgoing,27
20101230,145233,SMS,Incoming,0
20101230,145648,SMS,Outgoing,0
20101230,145729,SMS,Incoming,0
20101230,152942,Data,Outgoing,86
20101230,153119,Data,Outgoing,5
20101230,153313,Data,Outgoing,253
20101230,163052,SMS,Incoming,0
20101230,163224,SMS,Outgoing,0
20101230,192703,SMS,Outgoing,0
20101230,213745,SMS,Incoming,0
20101231,092235,SMS,Incoming,0
20101231,113952,Voice,Missed call,0
20101231,225027,Voice,Outgoing,140
20101231,225253,Voice,Outgoing,0
20101231,230529,SMS,Incoming,0
20101231,231208,SMS,Incoming,0
20101231,231611,SMS,Incoming,0
20101231,231741,SMS,Outgoing,0
20101231,231813,SMS,Outgoing,0
20101231,231834,SMS,Outgoing,0
20101231,232044,SMS,Incoming,0
20101231,232217,SMS,Incoming,0
20101231,233157,SMS,Incoming,0
20101231,233403,SMS,Outgoing,0
20101231,235026,Voice,Outgoing,0
20110101,002428,SMS,Incoming,0
20110101,090303,Voice,Missed call,0
20110101,114422,Data,Outgoing,80
20110101,185109,Voice,Outgoing,51
20110101,185226,Voice,Outgoing,34
20110101,185320,Voice,Outgoing,183
20110101,185710,SMS,Incoming,0
20110101,193314,SMS,Outgoing,0
20110101,193943,SMS,Outgoing,0
20110101,194811,Data,Outgoing,2164
20110102,093627,Voice,Outgoing,46
20110102,142122,SMS,Outgoing,0
20110102,142205,SMS,Incoming,0
20110102,142446,SMS,Outgoing,0
20110102,170658,Voice,Outgoing,170
20110102,201724,Data,Outgoing,0
20110102,201730,Data,Outgoing,13
20110102,201745,Data,Outgoing,71
20110102,201925,Data,Outgoing,23
20110102,202242,Data,Outgoing,507
20110102,203133,Data,Outgoing,28
20110102,203211,Data,Outgoing,4
20110102,203329,Data,Outgoing,17
20110102,203437,Data,Outgoing,1014
20110102,205823,Data,Outgoing,2371
20110103,072540,SMS,Incoming,0
20110103,074931,Data,Outgoing,0
20110103,074955,Data,Outgoing,472
20110103,083059,Voice,Outgoing,0
20110103,083427,Data,Outgoing,2558
20110103,084029,Voice,Outgoing,0
20110103,084547,SMS,Incoming,0
20110103,105154,Voice,Missed call,0
20110103,105243,Voice,Outgoing,75
20110103,121918,Voice,Outgoing,174
20110103,122241,Data,Outgoing,357
20110103,134642,Data,Outgoing,12228
20110103,172800,Voice,Outgoing,299
20110103,201325,Data,Outgoing,560
20110103,203611,Data,Outgoing,664
20110104,103551,SMS,Outgoing,0
20110104,103622,SMS,Outgoing,0
20110104,112939,SMS,Outgoing,0
20110104,123000,SMS,Incoming,0
20110104,123143,SMS,Outgoing,0
20110104,124249,SMS,Incoming,0
20110104,172730,SMS,Outgoing,0
20110104,173931,SMS,Outgoing,0
20110104,174135,Voice,Outgoing,434
20110104,174159,SMS,Incoming,0
20110104,174318,SMS,Outgoing,0
20110104,175028,SMS,Outgoing,0
20110104,183359,Data,Outgoing,15
20110104,183412,SMS,Incoming,0
20110104,183418,Data,Outgoing,78
20110104,183606,SMS,Outgoing,0
20110104,185303,SMS,Incoming,0
20110104,190058,SMS,Incoming,0
20110104,190112,Voice,Outgoing,0
20110104,193607,SMS,Incoming,0
20110104,201158,Voice,Incoming,1
20110104,201215,Voice,Outgoing,413
20110104,220537,SMS,Incoming,0
20110104,220645,SMS,Outgoing,0
20110104,220847,SMS,Incoming,0
20110104,230425,SMS,Incoming,0
20110105,062222,SMS,Incoming,0
20110105,070119,SMS,Outgoing,0
20110105,085048,Data,Outgoing,21
20110105,085311,SMS,Incoming,0
20110105,094322,SMS,Incoming,0
20110105,094447,SMS,Incoming,0
20110105,095017,Voice,Outgoing,0
20110105,095028,Voice,Outgoing,32
20110105,101728,SMS,Incoming,0
20110105,102015,SMS,Outgoing,0
20110105,102659,SMS,Outgoing,0
20110105,104439,Voice,Outgoing,76
20110105,125358,SMS,Incoming,0
20110105,150301,SMS,Incoming,0
20110105,150626,SMS,Outgoing,0
20110105,170903,SMS,Incoming,0
20110105,171122,SMS,Outgoing,0
20110105,171130,SMS,Incoming,0
20110105,185406,SMS,Outgoing,0
20110105,185952,SMS,Incoming,0
20110105,191620,SMS,Outgoing,0
20110105,193825,SMS,Incoming,0
20110105,220228,SMS,Incoming,0
20110105,220625,SMS,Outgoing,0
20110105,220715,SMS,Incoming,0
20110106,171120,SMS,Incoming,0
20110106,171153,SMS,Outgoing,0
20110106,171228,SMS,Incoming,0
20110106,171454,SMS,Incoming,0
20110106,173903,SMS,Incoming,0
20110106,175831,Voice,Missed call,0
20110106,181538,Voice,Missed call,0
20110106,200834,Voice,Outgoing,109
20110106,205943,SMS,Outgoing,0
20110107,075038,SMS,Incoming,0
20110107,090903,Voice,Outgoing,0
20110107,090940,Voice,Outgoing,0
20110107,091422,SMS,Incoming,0
20110107,103033,Voice,Outgoing,0
20110107,104759,Voice,Incoming,174
20110107,120522,SMS,Outgoing,0
20110107,124018,Voice,Outgoing,0
20110107,134129,SMS,Incoming,0
20110107,161026,Voice,Missed call,0
20110107,190706,SMS,Incoming,0
20110107,190749,SMS,Outgoing,0
20110108,094928,Voice,Outgoing,10
20110108,142902,Data,Outgoing,8
20110108,142912,Data,Outgoing,2320
20110108,143142,Voice,Outgoing,0
20110108,150924,Data,Outgoing,104
20110108,215752,SMS,Outgoing,0
20110108,220041,SMS,Incoming,0
20110108,220231,SMS,Outgoing,0
20110108,220353,SMS,Outgoing,0
